dictId,index,tier,term,base,level,definition,vocabPattern,matchSummary
vocab,2577,strong,holiday,,A1,A holiday is a special day of celebration.,an_term,[strong] term:holiday (term_word)
vocab,2579,strong,holy,,B2,Holy means sacred or religious.,term_means,[strong] term:holy (term_word)
vocab,2580,strong,home,,A1,A person’s home is the place where that person lives.,,[strong] term:home (term_word)
vocab,2581,strong,homeless,,B2,Homeless means having no home.,term_means,[strong] term:homeless (term_word)
vocab,2582,strong,homework,,A1,Homework is schoolwork done at home.,term_is,[strong] term:homework (term_word)
vocab,2583,strong,homogeneous,,B2,"If something is homogeneous, it is made up of things which are all the same.",if_term,[strong] term:homogeneous (term_word)
vocab,2584,strong,honest,,A2,Honest means truthful.,term_means,[strong] term:honest (term_word)
vocab,2585,strong,honesty,,B2,Honesty means the quality of being truthful or honest.,term_means,[strong] term:honesty (term_word)
vocab,2586,strong,honey,,A2,"Honey is a sweet, sticky substance made by bees.",term_is,[strong] term:honey (term_word)
vocab,2587,strong,honor,,B2,To honor is to show respect for someone or something.,to_term,[strong] term:honor (term_word)
vocab,2588,strong,hood,,B2,A hood is part of a coat that goes over a person’s head.,an_term,[strong] term:hood (term_word)
vocab,2589,strong,hook,,B2,A hook is a sharp curved piece of metal used for catching or holding things.,an_term,[strong] term:hook (term_word)
vocab,2590,strong,hoop,,B2,"A hoop is a ring that is made of plastic, metal, or wood.",an_term,[strong] term:hoop (term_word)
vocab,2593,strong,hope,,A2,To hope is to want something to happen.,to_term,[strong] term:hope (term_word)
vocab,2594,strong,horizon,,B2,The horizon is where the sky looks like it meets the ground.,the_term,[strong] term:horizon (term_word)
vocab,2595,strong,horizontal,,B2,"When something is horizontal, it is fat and level with the ground.",,[strong] term:horizontal (term_word)
vocab,2596,strong,horn,,B2,A horn is a device that makes a loud noise.,an_term,[strong] term:horn (term_word)
vocab,2597,strong,horrible,,B2,A horrible thing is very bad.,an_term,[strong] term:horrible (term_word)
vocab,2598,strong,horrified,,B2,"If you are horrified, you are very shocked and feel upset.",if_term,[strong] term:horrified (term_word)
vocab,2599,strong,horrifying,,B2,"If something is horrifying, it is frightening and very unpleasant.",if_term,[strong] term:horrifying (term_word)
vocab,2600,strong,horror,,B2,Horror is a feeling of being very afraid or shocked.,term_is,[strong] term:horror (term_word)
vocab,2601,strong,horse,,A1,"A horse is a big, strong animal that people ride and use for pulling heavy things.",an_term,[strong] term:horse (term_word)
vocab,2602,strong,hospitable,,B2,"If someone is hospitable, they are friendly to strangers.",if_term,[strong] term:hospitable (term_word)
vocab,2603,strong,hospital,,A1,A hospital is where sick or hurt people receive care or treatment.,an_term,[strong] term:hospital (term_word)
vocab,2604,strong,hospitality,,B2,"Hospitality is friendly behavior and entertainment, shown to guests or strangers.",term_is,[strong] term:hospitality (term_word)
vocab,2605,strong,host,,A2,A host is someone who invites a guest someplace.,an_term,[strong] term:host (term_word)
vocab,2606,strong,hostile,,B2,"If someone is hostile, they are angry and unfriendly.",if_term,[strong] term:hostile (term_word)
vocab,2607,strong,hot,,A1,Hot means having a high temperature.,term_means,[strong] term:hot (term_word)
vocab,2608,strong,hotel,,A1,A hotel is a place where people stay overnight when they are traveling.,an_term,[strong] term:hotel (term_word)
vocab,2609,strong,hound,,B2,A hound is a type of dog that is often used for racing or hunting.,an_term,[strong] term:hound (term_word)
vocab,2610,strong,hour,,A1,An hour is sixty minutes.,an_term,[strong] term:hour (term_word)
vocab,2611,strong,house,,A1,A house is a building where people live.,an_term,[strong] term:house (term_word)
vocab,2612,strong,household,,B1,A household is all the people who live in one house.,an_term,[strong] term:household (term_word)
vocab,2613,strong,housekeeping,,B2,Housekeeping is the maintenance of a house or an establishment like a hotel.,term_is,[strong] term:housekeeping (term_word)
vocab,2615,strong,how,,A1,How is used to ask about the way something happens.,term_is,[strong] term:how (term_word)
vocab,2616,strong,however,,B1,However means despite or not being influenced by something.,term_means,[strong] term:however (term_word)
vocab,2617,strong,howl,,B2,"To howl means to make a long, loud sound like a wolf or a dog.",to_term,[strong] term:howl (term_word)
vocab,2618,strong,huge,,A2,"If something is huge, it is very big.",if_term,[strong] term:huge (term_word)
vocab,2619,strong,hum,,B2,"To hum means to make a low, continuous noise.",to_term,[strong] term:hum (term_word)
vocab,2620,strong,human,,A1,A human is a person.,an_term,[strong] term:human (term_word)
vocab,2621,strong,humanitarian,,B2,"If something is humanitarian, it is connected to helping people’s lives.",if_term,[strong] term:humanitarian (term_word)
vocab,2622,strong,humble,,B2,People who are humble do not believe that they are better than other people.,,[strong] term:humble (term_word)
vocab,2623,strong,humid,,B2,"When it is humid, there is a lot of water in the air.",,[strong] term:humid (term_word)
vocab,2624,strong,humiliate,,B2,To humiliate someone means to make them feel ashamed and embarrassed.,to_term,[strong] term:humiliate (term_word)
vocab,2625,strong,humor,,B2,"Humor can be something that makes you laugh, and it can also refer to your feelings.",,[strong] term:humor (term_word)
vocab,2627,strong,hundred,,A1,Hundred is the number 100.,term_is,[strong] term:hundred (term_word)
vocab,2628,strong,hunger,,B2,Hunger is the feeling that you get when you need to eat.,term_is,[strong] term:hunger (term_word)
vocab,2629,strong,hungry,,A1,Hungry means feeling a need to eat.,term_means,[strong] term:hungry (term_word)
vocab,2630,strong,hunt,,A2,To hunt is to chase and kill animals for food or sport.,to_term,[strong] term:hunt (term_word)
vocab,2631,strong,hurdle,,B2,A hurdle is an obstacle or difficulty.,an_term,[strong] term:hurdle (term_word)
vocab,2632,strong,hurl,,B2,To hurl means to throw something with force.,to_term,[strong] term:hurl (term_word)
vocab,2634,strong,hurry,,A2,To hurry is to do something quickly.,to_term,[strong] term:hurry (term_word)
vocab,2635,strong,hurt,,A2,To hurt is to cause pain or injury.,to_term,[strong] term:hurt (term_word)
vocab,2636,strong,husband,,A1,A husband is a married man.,an_term,[strong] term:husband (term_word)
vocab,2637,strong,hut,,B2,"A hut is a house made of wood, grass, or mud that has only one or two rooms.",an_term,[strong] term:hut (term_word)
vocab,2638,strong,hydrogen,,B2,"Hydrogen is a gas that has no taste, color, or smell.",term_is,[strong] term:hydrogen (term_word)
vocab,2639,strong,hygiene,,B2,Hygiene is the conditions or methods needed for health and cleanliness.,term_is,[strong] term:hygiene (term_word)
vocab,2640,strong,hygienic,,B2,"If something is hygienic, then it is clean and unlikely to cause disease.",if_term,[strong] term:hygienic (term_word)
vocab,2641,strong,hypothesis,,B2,A hypothesis is an idea about something that has not been proved yet.,an_term,[strong] term:hypothesis (term_word)
vocab,2642,strong,ice,,A1,Ice is frozen water.,term_is,[strong] term:ice (term_word)
vocab,2643,strong,idea,,A2,An idea is a thought or plan.,an_term,[strong] term:idea (term_word)
vocab,2646,strong,identical,,B2,To be identical is to be the same as someone or something else.,,[strong] term:identical (term_word)
vocab,2649,strong,identity,,B2,Identity is who a person is.,term_is,[strong] term:identity (term_word)
vocab,2650,strong,ideology,,B2,An ideology is a system of belief.,an_term,[strong] term:ideology (term_word)
vocab,2652,strong,idiom,,B2,An idiom is a phrase with a meaning different from its words.,an_term,[strong] term:idiom (term_word)
vocab,2653,strong,idiot,,B2,An idiot is a person who is not smart or who has done something silly.,an_term,[strong] term:idiot (term_word)
vocab,2655,strong,idle,,B2,workers who are idle have no work,,[strong] term:idle (term_word)
vocab,2656,strong,idol,,B2,An idol is a person who is greatly admired.,an_term,[strong] term:idol (term_word)
vocab,2657,strong,if,,A1,If is used to talk about a possible situation.,term_is,[strong] term:if (term_word)
vocab,2658,strong,ignorance,,B2,Ignorance of something is lack of knowledge about it.,,[strong] term:ignorance (term_word)
vocab,2660,strong,ignore,,B2,To ignore something is to act like you do not see or hear it.,to_term,[strong] term:ignore (term_word)
vocab,2661,strong,ill,,A2,Ill means sick.,term_means,[strong] term:ill (term_word)
vocab,2662,strong,illegal,,B2,Illegal means against the law.,term_means,[strong] term:illegal (term_word)
vocab,2664,strong,illness,,A2,An illness is a disease or sickness.,an_term,[strong] term:illness (term_word)
vocab,2665,strong,illuminate,,B2,"If you illuminate something, you shine light on or brighten it.",if_term,[strong] term:illuminate (term_word)
vocab,2666,strong,illusion,,B2,"An illusion is something that looks real, but doesn’t actually exist.",an_term,[strong] term:illusion (term_word)
vocab,2667,strong,illustrate,,B2,To illustrate means to draw a picture or to explain with examples.,to_term,[strong] term:illustrate (term_word)
vocab,2668,strong,image,,B1,The image of something is a picture of it.,the_term,[strong] term:image (term_word)
vocab,2669,strong,imaginary,,B2,"Imaginary means not real, existing only in the imagination.",term_means,[strong] term:imaginary (term_word)
vocab,2670,strong,imagination,,B2,Imagination is the ability to form pictures in the mind.,term_is,[strong] term:imagination (term_word)
vocab,2671,strong,imagine,,A2,To imagine something is to think of it in your mind.,to_term,[strong] term:imagine (term_word)
vocab,2673,strong,imitate,,B2,To imitate someone or something is to act in the exact same way.,to_term,[strong] term:imitate (term_word)
vocab,2674,strong,immediate,,B1,"If something is immediate, it happens quickly.",if_term,[strong] term:immediate (term_word)
vocab,2677,strong,immigrant,,B2,An immigrant is a person who moves to a different country.,an_term,[strong] term:immigrant (term_word)
vocab,2679,strong,immune,,B2,"When someone is immune to a disease, they cannot be affected by it.",,[strong] term:immune (term_word)
vocab,2680,strong,impact,,B2,An impact is the effect someone or something has.,an_term,[strong] term:impact (term_word)
vocab,2681,strong,impair,,B2,To impair something means to make it weaker or worse.,to_term,[strong] term:impair (term_word)
vocab,2683,strong,impatient,,B2,To be impatient means to get angry or anxious when something takes too much time.,,[strong] term:impatient (term_word)
vocab,2684,strong,impending,,B2,"If something is impending, it is going to happen soon.",if_term,[strong] term:impending (term_word)
vocab,2685,strong,imperative,,B2,"When something is imperative, it is extremely important and must be done.",,[strong] term:imperative (term_word)
vocab,2686,strong,imperial,,B2,"If something is imperial, then it is related to an empire.",if_term,[strong] term:imperial (term_word)
vocab,2687,strong,impersonal,,B2,"If something is impersonal, it is not friendly and makes people feel unimportant.",if_term,[strong] term:impersonal (term_word)
vocab,2688,strong,implicate,,B2,To implicate someone is to show that they have done a crime or something bad.,to_term,[strong] term:implicate (term_word)
vocab,2689,strong,imply,,B2,To imply something is to suggest it without saying it.,to_term,[strong] term:imply (term_word)
vocab,2690,strong,import,,B2,To import means to bring in a product from another country.,to_term,[strong] term:import (term_word)
vocab,2691,strong,importance,,B2,"Importance is the quality or state of being important, valuable, or significant.",term_is,[strong] term:importance (term_word)
vocab,2692,strong,important,,A2,Important means having great significance or value.,term_means,[strong] term:important (term_word)
vocab,2693,strong,impose,,B2,To impose means to interrupt or force your ideas on other people.,to_term,[strong] term:impose (term_word)
vocab,2695,strong,impossible,,A2,Impossible means not able to happen or be done.,term_means,[strong] term:impossible (term_word)
